id,idx,expected,pred,level,ok,error,query
Q0496_p2,488,4,4,SEQUENCE,1,,"In operational terms, at what epoch after the accident does the dispatcher's over-pessimism end?"
Q0496_p3,489,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch after the accident does the dispatcher's over-pessimism end?
Q0496_p4,490,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch after the accident does the dispatcher's over-pessimism end?
Q1386,491,4,4,SEQUENCE,1,,"After the accident, when does the dispatcher start being confident again?"
Q1386_p1,492,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the accident, when does the dispatcher start being confident again?"
Q1386_p2,493,4,4,SEQUENCE,1,,"In operational terms, after the accident, when does the dispatcher start being confident again?"
Q1386_p3,494,4,4,SEQUENCE,1,,"What is the reason behind this: After the accident, when does the dispatcher start being confident again?"
Q1386_p4,495,4,-1,,0,,"Could you clarify the dispatch rationale here: After the accident, when does the dispatcher start being confident again?"
Q1526,496,4,4,SEQUENCE,1,,"After the accident, at what epoch does the dispatcher return to normal?"
Q1526_p1,497,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the accident, at what epoch does the dispatcher return to normal?"
Q1526_p2,498,4,4,SEQUENCE,1,,"In operational terms, after the accident, at what epoch does the dispatcher return to normal?"
Q1526_p3,499,4,4,SEQUENCE,1,,"What is the reason behind this: After the accident, at what epoch does the dispatcher return to normal?"
Q1526_p4,500,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: After the accident, at what epoch does the dispatcher return to normal?"
Q0421,501,4,4,SEQUENCE,1,,At what epoch does the dispatcher stop being overly pessimistic?
Q0421_p1,502,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch does the dispatcher stop being overly pessimistic?
Q0421_p2,503,4,4,SEQUENCE,1,,"In operational terms, at what epoch does the dispatcher stop being overly pessimistic?"
Q0421_p3,504,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch does the dispatcher stop being overly pessimistic?
Q0421_p4,505,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch does the dispatcher stop being overly pessimistic?
Q0426,506,4,4,SEQUENCE,1,,When does the dispatcher stop being overly cautious in its estimates?
Q0426_p1,507,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the dispatcher stop being overly cautious in its estimates?
Q0426_p2,508,4,4,SEQUENCE,1,,"In operational terms, when does the dispatcher stop being overly cautious in its estimates?"
Q0426_p3,509,4,4,SEQUENCE,1,,What is the reason behind this: When does the dispatcher stop being overly cautious in its estimates?
Q0426_p4,510,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the dispatcher stop being overly cautious in its estimates?
Q0431,511,4,4,SEQUENCE,1,,At what point does the dispatcher start making more optimistic assignments?
Q0431_p1,512,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what point does the dispatcher start making more optimistic assignments?
Q0431_p2,513,4,4,SEQUENCE,1,,"In operational terms, at what point does the dispatcher start making more optimistic assignments?"
Q0431_p3,514,4,4,SEQUENCE,1,,What is the reason behind this: At what point does the dispatcher start making more optimistic assignments?
Q0431_p4,515,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what point does the dispatcher start making more optimistic assignments?
Q0436,516,4,-1,,0,,At what epoch does the dispatcher start behaving less conservatively?
Q0436_p1,517,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch does the dispatcher start behaving less conservatively?
Q0436_p2,518,4,4,SEQUENCE,1,,"In operational terms, at what epoch does the dispatcher start behaving less conservatively?"
Q0436_p3,519,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch does the dispatcher start behaving less conservatively?
Q0436_p4,520,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch does the dispatcher start behaving less conservatively?
Q0441,521,4,4,SEQUENCE,1,,When in the run does the dispatcher calm down from its overly pessimistic behavior?
Q0441_p1,522,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When in the run does the dispatcher calm down from its overly pessimistic behavior?
Q0441_p2,523,4,4,SEQUENCE,1,,"In operational terms, when in the run does the dispatcher calm down from its overly pessimistic behavior?"
Q0441_p3,524,4,4,SEQUENCE,1,,What is the reason behind this: When in the run does the dispatcher calm down from its overly pessimistic behavior?
Q0441_p4,525,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When in the run does the dispatcher calm down from its overly pessimistic behavior?
Q0446,526,4,4,SEQUENCE,1,,When does the dispatcher start making the kind of assignments we'd expect?
Q0446_p1,527,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the dispatcher start making the kind of assignments we'd expect?
Q0446_p2,528,4,4,SEQUENCE,1,,"In operational terms, when does the dispatcher start making the kind of assignments we'd expect?"
Q0446_p3,529,4,4,SEQUENCE,1,,What is the reason behind this: When does the dispatcher start making the kind of assignments we'd expect?
Q0446_p4,530,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the dispatcher start making the kind of assignments we'd expect?
Q0451,531,4,4,SEQUENCE,1,,At what epoch does the dispatcher stop over-avoiding risk?
Q0451_p1,532,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch does the dispatcher stop over-avoiding risk?
Q0451_p2,533,4,4,SEQUENCE,1,,"In operational terms, at what epoch does the dispatcher stop over-avoiding risk?"
Q0451_p3,534,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch does the dispatcher stop over-avoiding risk?
Q0451_p4,535,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch does the dispatcher stop over-avoiding risk?
Q0456,536,4,4,SEQUENCE,1,,"Under current traffic, when does the dispatcher stop being overly pessimistic?"
Q0456_p1,537,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: Under current traffic, when does the dispatcher stop being overly pessimistic?"
Q0456_p2,538,4,4,SEQUENCE,1,,"In operational terms, under current traffic, when does the dispatcher stop being overly pessimistic?"
Q0456_p3,539,4,4,SEQUENCE,1,,"What is the reason behind this: Under current traffic, when does the dispatcher stop being overly pessimistic?"
Q0456_p4,540,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: Under current traffic, when does the dispatcher stop being overly pessimistic?"
Q1531,541,4,4,SEQUENCE,1,,When does the dispatcher stop being overly cautious about its estimates?
Q1531_p1,542,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the dispatcher stop being overly cautious about its estimates?
Q1531_p2,543,4,4,SEQUENCE,1,,"In operational terms, when does the dispatcher stop being overly cautious about its estimates?"
Q1531_p3,544,4,4,SEQUENCE,1,,What is the reason behind this: When does the dispatcher stop being overly cautious about its estimates?
Q1531_p4,545,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the dispatcher stop being overly cautious about its estimates?
Q1536,546,4,4,SEQUENCE,1,,At what point does the dispatcher stop overestimating risk?
Q1536_p1,547,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what point does the dispatcher stop overestimating risk?
Q1536_p2,548,4,4,SEQUENCE,1,,"In operational terms, at what point does the dispatcher stop overestimating risk?"
Q1536_p3,549,4,4,SEQUENCE,1,,What is the reason behind this: At what point does the dispatcher stop overestimating risk?
Q1536_p4,550,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what point does the dispatcher stop overestimating risk?
Q0501,551,4,4,SEQUENCE,1,,"During the event, when does the dispatcher stop being overly pessimistic?"
Q0501_p1,552,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: During the event, when does the dispatcher stop being overly pessimistic?"
Q0501_p2,553,4,4,SEQUENCE,1,,"In operational terms, during the event, when does the dispatcher stop being overly pessimistic?"
Q0501_p3,554,4,4,SEQUENCE,1,,"What is the reason behind this: During the event, when does the dispatcher stop being overly pessimistic?"
Q0501_p4,555,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: During the event, when does the dispatcher stop being overly pessimistic?"
Q0506,556,4,4,SEQUENCE,1,,"After the event starts, when does the dispatcher stop over-avoiding risk?"
Q0506_p1,557,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: After the event starts, when does the dispatcher stop over-avoiding risk?"
Q0506_p2,558,4,4,SEQUENCE,1,,"In operational terms, after the event starts, when does the dispatcher stop over-avoiding risk?"
Q0506_p3,559,4,4,SEQUENCE,1,,"What is the reason behind this: After the event starts, when does the dispatcher stop over-avoiding risk?"
Q0506_p4,560,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: After the event starts, when does the dispatcher stop over-avoiding risk?"
Q0511,561,4,4,SEQUENCE,1,,At what epoch during the event does the dispatcher's pessimism resolve?
Q0511_p1,562,4,4,SEQUENCE,1,,Can you explain this dispatch decision: At what epoch during the event does the dispatcher's pessimism resolve?
Q0511_p2,563,4,4,SEQUENCE,1,,"In operational terms, at what epoch during the event does the dispatcher's pessimism resolve?"
Q0511_p3,564,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch during the event does the dispatcher's pessimism resolve?
Q0511_p4,565,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch during the event does the dispatcher's pessimism resolve?
Q0516,566,4,4,SEQUENCE,1,,"Once the concert started, when does the dispatcher calm down?"
Q0516_p1,567,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: Once the concert started, when does the dispatcher calm down?"
Q0516_p2,568,4,4,SEQUENCE,1,,"In operational terms, once the concert started, when does the dispatcher calm down?"
Q0516_p3,569,4,4,SEQUENCE,1,,"What is the reason behind this: Once the concert started, when does the dispatcher calm down?"
Q0516_p4,570,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: Once the concert started, when does the dispatcher calm down?"
Q0521,571,4,4,SEQUENCE,1,,"During the event, at what epoch does the dispatcher recalibrate?"
Q0521_p1,572,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: During the event, at what epoch does the dispatcher recalibrate?"
Q0521_p2,573,4,4,SEQUENCE,1,,"In operational terms, during the event, at what epoch does the dispatcher recalibrate?"
Q0521_p3,574,4,-1,,0,,"What is the reason behind this: During the event, at what epoch does the dispatcher recalibrate?"
Q0521_p4,575,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: During the event, at what epoch does the dispatcher recalibrate?"
Q0526,576,4,4,SEQUENCE,1,,When does the system stop being overly pessimistic after event-induced congestion?
Q0526_p1,577,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the system stop being overly pessimistic after event-induced congestion?
Q0526_p2,578,4,4,SEQUENCE,1,,"In operational terms, when does the system stop being overly pessimistic after event-induced congestion?"
Q0526_p3,579,4,4,SEQUENCE,1,,What is the reason behind this: When does the system stop being overly pessimistic after event-induced congestion?
Q0526_p4,580,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the system stop being overly pessimistic after event-induced congestion?
Q0531,581,4,4,SEQUENCE,1,,When does the dispatcher begin behaving normally again during the event?
Q0531_p1,582,4,4,SEQUENCE,1,,Can you explain this dispatch decision: When does the dispatcher begin behaving normally again during the event?
Q0531_p2,583,4,4,SEQUENCE,1,,"In operational terms, when does the dispatcher begin behaving normally again during the event?"
Q0531_p3,584,4,4,SEQUENCE,1,,What is the reason behind this: When does the dispatcher begin behaving normally again during the event?
Q0531_p4,585,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: When does the dispatcher begin behaving normally again during the event?
Q0536,586,4,4,SEQUENCE,1,,"Under the event's congestion, when does the over-pessimism end?"
Q0536_p1,587,4,-1,,0,,"Can you explain this dispatch decision: Under the event's congestion, when does the over-pessimism end?"
Q0536_p2,588,4,4,SEQUENCE,1,,"In operational terms, under the event's congestion, when does the over-pessimism end?"
Q0536_p3,589,4,-1,,0,,"What is the reason behind this: Under the event's congestion, when does the over-pessimism end?"
Q0536_p4,590,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: Under the event's congestion, when does the over-pessimism end?"
Q1541,591,4,4,SEQUENCE,1,,"During the event, at what epoch does the dispatcher recover from extra caution?"
Q1541_p1,592,4,4,SEQUENCE,1,,"Can you explain this dispatch decision: During the event, at what epoch does the dispatcher recover from extra caution?"
Q1541_p2,593,4,4,SEQUENCE,1,,"In operational terms, during the event, at what epoch does the dispatcher recover from extra caution?"
Q1541_p3,594,4,4,SEQUENCE,1,,"What is the reason behind this: During the event, at what epoch does the dispatcher recover from extra caution?"
Q1541_p4,595,4,4,SEQUENCE,1,,"Could you clarify the dispatch rationale here: During the event, at what epoch does the dispatcher recover from extra caution?"
Q1546,596,4,4,SEQUENCE,1,,At what epoch does the dispatcher stabilize after the event begins?
Q1546_p1,597,4,-1,,0,,Can you explain this dispatch decision: At what epoch does the dispatcher stabilize after the event begins?
Q1546_p2,598,4,4,SEQUENCE,1,,"In operational terms, at what epoch does the dispatcher stabilize after the event begins?"
Q1546_p3,599,4,4,SEQUENCE,1,,What is the reason behind this: At what epoch does the dispatcher stabilize after the event begins?
Q1546_p4,600,4,4,SEQUENCE,1,,Could you clarify the dispatch rationale here: At what epoch does the dispatcher stabilize after the event begins?
Q0581,601,5,5,MICRO,1,,"After the accident, how confident is the dispatcher about Vehicle 4 at epoch 4?"
Q0581_p1,602,5,5,MICRO,1,,"Can you explain this dispatch decision: After the accident, how confident is the dispatcher about Vehicle 4 at epoch 4?"
Q0581_p2,603,5,5,MICRO,1,,"In operational terms, after the accident, how confident is the dispatcher about Vehicle 4 at epoch 4?"
Q0581_p3,604,5,5,MICRO,1,,"What is the reason behind this: After the accident, how confident is the dispatcher about Vehicle 4 at epoch 4?"
Q0581_p4,605,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: After the accident, how confident is the dispatcher about Vehicle 4 at epoch 4?"
Q0586,606,5,5,MICRO,1,,"Given the accident, how confident is the system about Vehicle 4 at epoch 5?"
Q0586_p1,607,5,5,MICRO,1,,"Can you explain this dispatch decision: Given the accident, how confident is the system about Vehicle 4 at epoch 5?"
Q0586_p2,608,5,5,MICRO,1,,"In operational terms, given the accident, how confident is the system about Vehicle 4 at epoch 5?"
Q0586_p3,609,5,5,MICRO,1,,"What is the reason behind this: Given the accident, how confident is the system about Vehicle 4 at epoch 5?"
Q0586_p4,610,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Given the accident, how confident is the system about Vehicle 4 at epoch 5?"
Q0591,611,5,5,MICRO,1,,"At epoch 6 after the crash, how confident is the dispatcher in V0?"
Q0591_p1,612,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 6 after the crash, how confident is the dispatcher in V0?"
Q0591_p2,613,5,5,MICRO,1,,"In operational terms, at epoch 6 after the crash, how confident is the dispatcher in V0?"
Q0591_p3,614,5,5,MICRO,1,,"What is the reason behind this: At epoch 6 after the crash, how confident is the dispatcher in V0?"
Q0591_p4,615,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6 after the crash, how confident is the dispatcher in V0?"
Q0596,616,5,5,MICRO,1,,"Post-accident, how confident is the dispatcher about V4 at epoch 4?"
Q0596_p1,617,5,5,MICRO,1,,"Can you explain this dispatch decision: Post-accident, how confident is the dispatcher about V4 at epoch 4?"
Q0596_p2,618,5,5,MICRO,1,,"In operational terms, post-accident, how confident is the dispatcher about V4 at epoch 4?"
Q0596_p3,619,5,5,MICRO,1,,"What is the reason behind this: Post-accident, how confident is the dispatcher about V4 at epoch 4?"
Q0596_p4,620,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Post-accident, how confident is the dispatcher about V4 at epoch 4?"
Q0601,621,5,5,MICRO,1,,How confident is the dispatcher about assigning Vehicle 4 at epoch 5 given the blockage?
Q0601_p1,622,5,5,MICRO,1,,Can you explain this dispatch decision: How confident is the dispatcher about assigning Vehicle 4 at epoch 5 given the blockage?
Q0601_p2,623,5,5,MICRO,1,,"In operational terms, how confident is the dispatcher about assigning Vehicle 4 at epoch 5 given the blockage?"
Q0601_p3,624,5,5,MICRO,1,,What is the reason behind this: How confident is the dispatcher about assigning Vehicle 4 at epoch 5 given the blockage?
Q0601_p4,625,5,5,MICRO,1,,Could you clarify the dispatch rationale here: How confident is the dispatcher about assigning Vehicle 4 at epoch 5 given the blockage?
Q0606,626,5,5,MICRO,1,,"At epoch 6 after the accident, how confident is the system about V0?"
Q0606_p1,627,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 6 after the accident, how confident is the system about V0?"
Q0606_p2,628,5,5,MICRO,1,,"In operational terms, at epoch 6 after the accident, how confident is the system about V0?"
Q0606_p3,629,5,5,MICRO,1,,"What is the reason behind this: At epoch 6 after the accident, how confident is the system about V0?"
Q0606_p4,630,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6 after the accident, how confident is the system about V0?"
Q0611,631,5,5,MICRO,1,,"Given the accident, how sure is the dispatcher about V1 at epoch 7?"
Q0611_p1,632,5,5,MICRO,1,,"Can you explain this dispatch decision: Given the accident, how sure is the dispatcher about V1 at epoch 7?"
Q0611_p2,633,5,5,MICRO,1,,"In operational terms, given the accident, how sure is the dispatcher about V1 at epoch 7?"
Q0611_p3,634,5,5,MICRO,1,,"What is the reason behind this: Given the accident, how sure is the dispatcher about V1 at epoch 7?"
Q0611_p4,635,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Given the accident, how sure is the dispatcher about V1 at epoch 7?"
Q0616,636,5,5,MICRO,1,,"Once travel times spiked, how confident is the dispatcher about V1 at epoch 8?"
Q0616_p1,637,5,5,MICRO,1,,"Can you explain this dispatch decision: Once travel times spiked, how confident is the dispatcher about V1 at epoch 8?"
Q0616_p2,638,5,5,MICRO,1,,"In operational terms, once travel times spiked, how confident is the dispatcher about V1 at epoch 8?"
Q0616_p3,639,5,5,MICRO,1,,"What is the reason behind this: Once travel times spiked, how confident is the dispatcher about V1 at epoch 8?"
Q0616_p4,640,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Once travel times spiked, how confident is the dispatcher about V1 at epoch 8?"
Q1551,641,5,5,MICRO,1,,"After the accident, how confident is the dispatcher about assigning Vehicle 0 at epoch 9?"
Q1551_p1,642,5,5,MICRO,1,,"Can you explain this dispatch decision: After the accident, how confident is the dispatcher about assigning Vehicle 0 at epoch 9?"
Q1551_p2,643,5,5,MICRO,1,,"In operational terms, after the accident, how confident is the dispatcher about assigning Vehicle 0 at epoch 9?"
Q1551_p3,644,5,5,MICRO,1,,"What is the reason behind this: After the accident, how confident is the dispatcher about assigning Vehicle 0 at epoch 9?"
Q1551_p4,645,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: After the accident, how confident is the dispatcher about assigning Vehicle 0 at epoch 9?"
Q1556,646,5,5,MICRO,1,,"After the crash, how confident is the system about its Vehicle 0 assignment at epoch 10?"
Q1556_p1,647,5,5,MICRO,1,,"Can you explain this dispatch decision: After the crash, how confident is the system about its Vehicle 0 assignment at epoch 10?"
Q1556_p2,648,5,5,MICRO,1,,"In operational terms, after the crash, how confident is the system about its Vehicle 0 assignment at epoch 10?"
Q1556_p3,649,5,5,MICRO,1,,"What is the reason behind this: After the crash, how confident is the system about its Vehicle 0 assignment at epoch 10?"
Q1556_p4,650,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: After the crash, how confident is the system about its Vehicle 0 assignment at epoch 10?"
Q0541,651,5,5,MICRO,1,,"At epoch 1, how confident is the dispatcher about assigning Vehicle 4?"
Q0541_p1,652,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 1, how confident is the dispatcher about assigning Vehicle 4?"
Q0541_p2,653,5,5,MICRO,1,,"In operational terms, at epoch 1, how confident is the dispatcher about assigning Vehicle 4?"
Q0541_p3,654,5,5,MICRO,1,,"What is the reason behind this: At epoch 1, how confident is the dispatcher about assigning Vehicle 4?"
Q0541_p4,655,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 1, how confident is the dispatcher about assigning Vehicle 4?"
Q0546,656,5,5,MICRO,1,,"At epoch 2, how confident is the system about its Vehicle 4 assignment?"
Q0546_p1,657,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 2, how confident is the system about its Vehicle 4 assignment?"
Q0546_p2,658,5,5,MICRO,1,,"In operational terms, at epoch 2, how confident is the system about its Vehicle 4 assignment?"
Q0546_p3,659,5,5,MICRO,1,,"What is the reason behind this: At epoch 2, how confident is the system about its Vehicle 4 assignment?"
Q0546_p4,660,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 2, how confident is the system about its Vehicle 4 assignment?"
Q0551,661,5,5,MICRO,1,,How confident is the dispatcher about Vehicle 4 at epoch 3?
Q0551_p1,662,5,5,MICRO,1,,Can you explain this dispatch decision: How confident is the dispatcher about Vehicle 4 at epoch 3?
Q0551_p2,663,5,5,MICRO,1,,"In operational terms, how confident is the dispatcher about Vehicle 4 at epoch 3?"
Q0551_p3,664,5,5,MICRO,1,,What is the reason behind this: How confident is the dispatcher about Vehicle 4 at epoch 3?
Q0551_p4,665,5,5,MICRO,1,,Could you clarify the dispatch rationale here: How confident is the dispatcher about Vehicle 4 at epoch 3?
Q0556,666,5,5,MICRO,1,,"At epoch 4, how sure is the dispatcher about assigning V4?"
Q0556_p1,667,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 4, how sure is the dispatcher about assigning V4?"
Q0556_p2,668,5,5,MICRO,1,,"In operational terms, at epoch 4, how sure is the dispatcher about assigning V4?"
Q0556_p3,669,5,5,MICRO,1,,"What is the reason behind this: At epoch 4, how sure is the dispatcher about assigning V4?"
Q0556_p4,670,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4, how sure is the dispatcher about assigning V4?"
Q0561,671,5,5,MICRO,1,,"Under this traffic, how confident is the dispatcher about Vehicle 0 at epoch 5?"
Q0561_p1,672,5,5,MICRO,1,,"Can you explain this dispatch decision: Under this traffic, how confident is the dispatcher about Vehicle 0 at epoch 5?"
Q0561_p2,673,5,5,MICRO,1,,"In operational terms, under this traffic, how confident is the dispatcher about Vehicle 0 at epoch 5?"
Q0561_p3,674,5,5,MICRO,1,,"What is the reason behind this: Under this traffic, how confident is the dispatcher about Vehicle 0 at epoch 5?"
Q0561_p4,675,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: Under this traffic, how confident is the dispatcher about Vehicle 0 at epoch 5?"
Q0566,676,5,5,MICRO,1,,"At epoch 6, how confident is the dispatcher about Vehicle 3?"
Q0566_p1,677,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 6, how confident is the dispatcher about Vehicle 3?"
Q0566_p2,678,5,5,MICRO,1,,"In operational terms, at epoch 6, how confident is the dispatcher about Vehicle 3?"
Q0566_p3,679,5,5,MICRO,1,,"What is the reason behind this: At epoch 6, how confident is the dispatcher about Vehicle 3?"
Q0566_p4,680,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 6, how confident is the dispatcher about Vehicle 3?"
Q0571,681,5,5,MICRO,1,,How confident is the system about assigning Vehicle 0 at epoch 7?
Q0571_p1,682,5,5,MICRO,1,,Can you explain this dispatch decision: How confident is the system about assigning Vehicle 0 at epoch 7?
Q0571_p2,683,5,5,MICRO,1,,"In operational terms, how confident is the system about assigning Vehicle 0 at epoch 7?"
Q0571_p3,684,5,5,MICRO,1,,What is the reason behind this: How confident is the system about assigning Vehicle 0 at epoch 7?
Q0571_p4,685,5,5,MICRO,1,,Could you clarify the dispatch rationale here: How confident is the system about assigning Vehicle 0 at epoch 7?
Q0576,686,5,5,MICRO,1,,"At epoch 8, how confident is the dispatcher in its assignment of V0?"
Q0576_p1,687,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 8, how confident is the dispatcher in its assignment of V0?"
Q0576_p2,688,5,5,MICRO,1,,"In operational terms, at epoch 8, how confident is the dispatcher in its assignment of V0?"
Q0576_p3,689,5,5,MICRO,1,,"What is the reason behind this: At epoch 8, how confident is the dispatcher in its assignment of V0?"
Q0576_p4,690,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 8, how confident is the dispatcher in its assignment of V0?"
Q1391,691,5,-1,,0,,"At epoch 8, how confident is the dispatcher?"
Q1391_p1,692,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 8, how confident is the dispatcher?"
Q1391_p2,693,5,-1,,0,,"In operational terms, at epoch 8, how confident is the dispatcher?"
Q1391_p3,694,5,5,MICRO,1,,"What is the reason behind this: At epoch 8, how confident is the dispatcher?"
Q1391_p4,695,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 8, how confident is the dispatcher?"
Q1561,696,5,5,MICRO,1,,"At epoch 10, how confident is the system about Vehicle 0?"
Q1561_p1,697,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 10, how confident is the system about Vehicle 0?"
Q1561_p2,698,5,5,MICRO,1,,"In operational terms, at epoch 10, how confident is the system about Vehicle 0?"
Q1561_p3,699,5,5,MICRO,1,,"What is the reason behind this: At epoch 10, how confident is the system about Vehicle 0?"
Q1561_p4,700,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 10, how confident is the system about Vehicle 0?"
Q0621,701,5,5,MICRO,1,,"During the event, how confident is the dispatcher about Vehicle 3 at epoch 4?"
Q0621_p1,702,5,5,MICRO,1,,"Can you explain this dispatch decision: During the event, how confident is the dispatcher about Vehicle 3 at epoch 4?"
Q0621_p2,703,5,5,MICRO,1,,"In operational terms, during the event, how confident is the dispatcher about Vehicle 3 at epoch 4?"
Q0621_p3,704,5,5,MICRO,1,,"What is the reason behind this: During the event, how confident is the dispatcher about Vehicle 3 at epoch 4?"
Q0621_p4,705,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: During the event, how confident is the dispatcher about Vehicle 3 at epoch 4?"
Q0626,706,5,5,MICRO,1,,"At epoch 5 during the concert, how sure is the system about Vehicle 2?"
Q0626_p1,707,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 5 during the concert, how sure is the system about Vehicle 2?"
Q0626_p2,708,5,5,MICRO,1,,"In operational terms, at epoch 5 during the concert, how sure is the system about Vehicle 2?"
Q0626_p3,709,5,5,MICRO,1,,"What is the reason behind this: At epoch 5 during the concert, how sure is the system about Vehicle 2?"
Q0626_p4,710,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 5 during the concert, how sure is the system about Vehicle 2?"
Q0631,711,5,5,MICRO,1,,"With the event congestion, how confident is the dispatcher about V0 at epoch 6?"
Q0631_p1,712,5,5,MICRO,1,,"Can you explain this dispatch decision: With the event congestion, how confident is the dispatcher about V0 at epoch 6?"
Q0631_p2,713,5,5,MICRO,1,,"In operational terms, with the event congestion, how confident is the dispatcher about V0 at epoch 6?"
Q0631_p3,714,5,5,MICRO,1,,"What is the reason behind this: With the event congestion, how confident is the dispatcher about V0 at epoch 6?"
Q0631_p4,715,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: With the event congestion, how confident is the dispatcher about V0 at epoch 6?"
Q0636,716,5,5,MICRO,1,,"At epoch 4 during the stadium event, how confident is the system about V3?"
Q0636_p1,717,5,5,MICRO,1,,"Can you explain this dispatch decision: At epoch 4 during the stadium event, how confident is the system about V3?"
Q0636_p2,718,5,5,MICRO,1,,"In operational terms, at epoch 4 during the stadium event, how confident is the system about V3?"
Q0636_p3,719,5,5,MICRO,1,,"What is the reason behind this: At epoch 4 during the stadium event, how confident is the system about V3?"
Q0636_p4,720,5,5,MICRO,1,,"Could you clarify the dispatch rationale here: At epoch 4 during the stadium event, how confident is the system about V3?"
Q0641,721,5,5,MICRO,1,,"Given the event, how sure is the dispatcher about Vehicle 2 at epoch 5?"
Q0641_p1,722,5,5,MICRO,1,,"Can you explain this dispatch decision: Given the event, how sure is the dispatcher about Vehicle 2 at epoch 5?"
Q0641_p2,723,5,5,MICRO,1,,"In operational terms, given the event, how sure is the dispatcher about Vehicle 2 at epoch 5?"
Q0641_p3,724,5,5,MICRO,1,,"What is the reason behind this: Given the event, how sure is the dispatcher about Vehicle 2 at epoch 5?"
